SCRIP_CD,Scrip_Name,Status,GROUP,FACE_VALUE,ISIN_NUMBER,INDUSTRY,scrip_id,Segment,NSURL,Issuer_Name,Mktcap
531574,VAS INFRASTRUCTURE LTD.,Active,X,10.00,INE192C01013,Residential- Commercial Projects,VASINFRA,Equity,https://www.bseindia.com/stock-share-price/vas-infrastructure-ltd/vasinfra/531574/,Vas Infrastructure  Ltd.,5.30
531578,KMF BUILDERS & DEVELOPERS LTD.,Active,X,5.00,INE580H01026,Residential- Commercial Projects,KMFBLDR,Equity,https://www.bseindia.com/stock-share-price/kmf-builders--developers-ltd/kmfbldr/531578/,KMF Builders & Developers Ltd.,4.64
531582,BERYL SECURITIES LTD.,Active,XT,10.00,INE508J01015,Non Banking Financial Company (NBFC),BERYLSE,Equity,https://www.bseindia.com/stock-share-price/beryl-securities-ltd/berylse/531582/,Beryl Securities Ltd,4.65
531585,DEVINE IMPEX LTD.,Active,XT,10.00,INE455C01014,Trading & Distributors,DEVINE,Equity,https://www.bseindia.com/stock-share-price/devine-impex-ltd/devine/531585/,Devine Impex Limited,5.58
531591,BAMPSL SECURITIES LTD.,Active,XT,10.00,INE802A01037,Non Banking Financial Company (NBFC),BAMPSL,Equity,https://www.bseindia.com/stock-share-price/bampsl-securities-ltd/bampsl/531591/,Bampsl Securities Ltd.,32.72
531592,Genpharmasec Ltd,Active,X,1.00,INE861N01036,Trading & Distributors,GENPHARMA,Equity,https://www.bseindia.com/stock-share-price/genpharmasec-ltd/genpharma/531592/,GENPHARMASEC LIMITED,89.43
531594,INCON ENGINEERS LTD.,Active,XT,10.00,INE507D01010,Industrial Products,INCON,Equity,https://www.bseindia.com/stock-share-price/incon-engineers-ltd/incon/531594/,Incon Engineers Ltd.,5.50
531595,Capri Global Capital Limited,Active,A,2.00,INE180C01026,Non Banking Financial Company (NBFC),CGCL,Equity,https://www.bseindia.com/stock-share-price/capri-global-capital-limited/cgcl/531595/,Capri Global Capital Limited,14080.24
531599,FDC LTD.,Active,A,1.00,INE258B01022,Pharmaceuticals,FDC,Equity,https://www.bseindia.com/stock-share-price/fdc-ltd/fdc/531599/,FDC Ltd.,4945.78
531600,Gogia Capital Services Limited,Active,XT,10.00,INE832C01014,Stockbroking & Allied,GOGIACAP,Equity,https://www.bseindia.com/stock-share-price/gogia-capital-services-limited/gogiacap/531600/,Gogia Capital Services Limited,51.19
531608,GORANI INDUSTRIES LTD.,Active,X,10.00,INE792J01015,Houseware,GORANIN,Equity,https://www.bseindia.com/stock-share-price/gorani-industries-ltd/goranin/531608/,Gorani Industries Ltd.,91.11
531609,KG PETROCHEM LTD.,Active,X,10.00,INE902G01016,Other Textile Products,KGPETRO,Equity,https://www.bseindia.com/stock-share-price/kg-petrochem-ltd/kgpetro/531609/,KG Petrochem Ltd.,112.75
531616,Starcom Information Technology Ltd,Active,X,10.00,INE347I01010,Computers - Software & Consulting,STARCOM,Equity,https://www.bseindia.com/stock-share-price/starcom-information-technology-ltd/starcom/531616/,Starcom Information Technology Ltd,38.06
531624,COUNTRY CONDO'S LTD.,Active,B,1.00,INE695B01025,Residential- Commercial Projects,COUNCODOS,Equity,https://www.bseindia.com/stock-share-price/country-condos-ltd/councodos/531624/,Country Condo's Ltd,29.56
531626,OROSIL SMITHS INDIA LTD.-$,Active,X,1.00,INE628B01034,Gems- Jewellery And Watches,OROSMITHS,Equity,https://www.bseindia.com/stock-share-price/orosil-smiths-india-ltd/orosmiths/531626/,Orosil Smiths India Limited,14.96
531628,Tejassvi Aaharam Ltd,Active,XT,10.00,INE173E01019,Other Textile Products,TEJASSVI,Equity,https://www.bseindia.com/stock-share-price/tejassvi-aaharam-ltd/tejassvi/531628/,TEJASSVI AAHARAM LIMITED,6.17
531633,LINCOLN PHARMACEUTICALS LTD.,Active,B,10.00,INE405C01035,Pharmaceuticals,LINCOPH,Equity,https://www.bseindia.com/stock-share-price/lincoln-pharmaceuticals-ltd/lincoph/531633/,Lincoln Pharmaceuticals ltd.,774.75
531635,SILVER OAK (INDIA) LTD.,Active,X,10.00,INE870J01019,Breweries & Distilleries,SILVOAK,Equity,https://www.bseindia.com/stock-share-price/silver-oak-(india)-ltd/silvoak/531635/,Silver Oak (India) Ltd.,14.67
531637,Praveg Ltd,Active,XT,10.00,INE722B01019,Advertising & Media Agencies,PRAVEG,Equity,https://www.bseindia.com/stock-share-price/praveg-ltd/praveg/531637/,PRAVEG LIMITED,963.98
531638,SURAJ LTD.-$,Active,X,10.00,INE713C01016,Iron & Steel Products,SURAJLTD,Equity,https://www.bseindia.com/stock-share-price/suraj-ltd/surajltd/531638/,Suraj Ltd.,169.61
531640,Suvidha Infraestate Corporation Limited,Active,P,10.00,INE936N01010,Residential- Commercial Projects,SICL,Equity,https://www.bseindia.com/stock-share-price/suvidha-infraestate-corporation-limited/sicl/531640/,Suvidha Infraestate Corporation Limited,10.88
531642,MARICO LTD.,Active,A,1.00,INE196A01026,Edible Oil,MARICO,Equity,https://www.bseindia.com/stock-share-price/marico-ltd/marico/531642/,Marico Limited,63833.11
531644,TOKYO FINANCE LTD.,Active,X,10.00,INE546D01018,Non Banking Financial Company (NBFC),TOKYOFIN,Equity,https://www.bseindia.com/stock-share-price/tokyo-finance-ltd/tokyofin/531644/,Tokyo Finance Ltd.,8.76
531651,NATIONAL GENERAL INDUSTRIES LTD.,Active,XT,10.00,INE654H01011,Iron & Steel Products,NATGENI,Equity,https://www.bseindia.com/stock-share-price/national-general-industries-ltd/natgeni/531651/,National General Industries Ltd.,49.72
531661,HITTCO TOOLS LTD.,Active,X,10.00,INE863C01019,Industrial Products,HITTCO,Equity,https://www.bseindia.com/stock-share-price/hittco-tools-ltd/hittco/531661/,Hittco Tools Ltd.,6.85
531667,RR MetalMakers India Ltd,Active,X,10.00,INE117K01013,Trading - Metals,RRMETAL,Equity,https://www.bseindia.com/stock-share-price/rr-metalmakers-india-ltd/rrmetal/531667/,RR METALMAKERS INDIA LIMITED,37.97
531668,VISION CORPORATION LTD.,Active,XT,10.00,INE661D01015,Film Production- Distribution & Exhibition,VISIONCO,Equity,https://www.bseindia.com/stock-share-price/vision-corporation-ltd/visionco/531668/,Vision Corporation Ltd.,3.57
531671,Bisil Plast Limited,Active,XT,1.00,INE214D01021,Packaging,BISIL,Equity,https://www.bseindia.com/stock-share-price/bisil-plast-limited/bisil/531671/,Bisil Plast Limited,17.34
531672,INANI SECURITIES LTD.,Active,XT,10.00,INE224C01014,Other Financial Services,INANISEC,Equity,https://www.bseindia.com/stock-share-price/inani-securities-ltd/inanisec/531672/,Inani Securities Ltd.,8.66
531673,ANKA INDIA LTD.,Active,XT,10.00,INE067C01025,Leather And Leather Products,ANKIN,Equity,https://www.bseindia.com/stock-share-price/anka-india-ltd/ankin/531673/,Anka India Ltd.,14.05
531677,ARIS INTERNATIONAL LTD.,Active,XT,10.00,INE588E01026,Computers - Software & Consulting,ARISINT,Equity,https://www.bseindia.com/stock-share-price/aris-international-ltd/arisint/531677/,Aris International Limited,5.30
531680,MAYUR LEATHER PRODUCTS LTD.,Active,Z,10.00,INE799E01011,Gems- Jewellery And Watches,MAYUR,Equity,https://www.bseindia.com/stock-share-price/mayur-leather-products-ltd/mayur/531680/,Mayur Leather Products Ltd.,3.38
531681,Amerise Biosciences Ltd,Active,X,1.00,INE673C01020,Plastic Products - Industrial,AMERISE,Equity,https://www.bseindia.com/stock-share-price/amerise-biosciences-ltd/amerise/531681/,AMERISE BIOSCIENCES LIMITED,4.89
531688,Prithvi Exchange (India) Ltd,Active,X,10.00,INE621B01021,Other Financial Services,PRITHVIEXCH,Equity,https://www.bseindia.com/stock-share-price/prithvi-exchange-(india)-ltd/prithviexch/531688/,Prithvi Exchange (India) Limited,61.48
531694,RAINBOW FOUNDATIONS LTD.,Active,X,10.00,INE230F01014,Residential- Commercial Projects,RAINBOWF,Equity,https://www.bseindia.com/stock-share-price/rainbow-foundations-ltd/rainbowf/531694/,Rainbow Foundations Ltd,48.63
531696,VSD CONFIN LTD.,Active,XT,10.00,INE489F01016,Diversified Commercial Services,VSDCONF,Equity,https://www.bseindia.com/stock-share-price/vsd-confin-ltd/vsdconf/531696/,VSD Confin ltd.,
531716,Tricom Fruit Products Limited,Active,X,10.00,INE843F01014,Other Food Products,TRICOMFRU,Equity,https://www.bseindia.com/stock-share-price/tricom-fruit-products-limited/tricomfru/531716/,Tricom Fruit Products Limited,1.93
531717,Vidhi Specialty Food Ingredients Ltd-$,Active,B,1.00,INE632C01026,Specialty Chemicals,VIDHIING,Equity,https://www.bseindia.com/stock-share-price/vidhi-specialty-food-ingredients-ltd/vidhiing/531717/,Vidhi Specialty Food Ingredients Limited,1830.23
531719,BHAGIRADHA CHEMICALS & INDUSTRIES LTD.,Active,B,10.00,INE414D01019,Pesticides & Agrochemicals,BHAGCHEM,Equity,https://www.bseindia.com/stock-share-price/bhagiradha-chemicals--industries-ltd/bhagchem/531719/,Bhagiradha Chemicals and Industries,1439.08
531726,PANCHSHEEL ORGANICS LTD.,Active,X,10.00,INE316G01019,Pharmaceuticals,PANCHSHEEL,Equity,https://www.bseindia.com/stock-share-price/panchsheel-organics-ltd/panchsheel/531726/,Panchsheel Organic Ltd.,205.94
531727,MENON PISTONS LTD.,Active,X,1.00,INE650G01029,Auto Components & Equipments,MENNPIS,Equity,https://www.bseindia.com/stock-share-price/menon-pistons-ltd/mennpis/531727/,Menon Pistons Ltd.,231.74
531735,PRISM FINANCE LTD.,Active,P,10.00,INE429Q01019,Non Banking Financial Company (NBFC),PRISMFN,Equity,https://www.bseindia.com/stock-share-price/prism-finance-ltd/prismfn/531735/,Prism Finance Ltd.,13.00
531737,Greencrest Financial Services Limited,Active,X,1.00,INE414C01045,Diversified Commercial Services,GREENCREST,Equity,https://www.bseindia.com/stock-share-price/greencrest-financial-services-limited/greencrest/531737/,Greencrest Financial Services Limited,29.61
531739,GENNEX LABORATORIES LTD.,Active,X,1.00,INE509C01026,Pharmaceuticals,GENNEX,Equity,https://www.bseindia.com/stock-share-price/gennex-laboratories-ltd/gennex/531739/,Gennex Laboratories Ltd,112.70
531743,HIRA AUTOMOBILES LTD.,Active,P,10.00,INE258Z01013,Trading & Distributors,HIRAUTO,Equity,https://www.bseindia.com/stock-share-price/hira-automobiles-ltd/hirauto/531743/,Hira Automobiles Ltd.,5.92
531744,GINI SILK MILLS LTD.-$,Active,X,10.00,INE548B01018,Trading & Distributors,GINISILK,Equity,https://www.bseindia.com/stock-share-price/gini-silk-mills-ltd/ginisilk/531744/,Gini Silk Mills Ltd.,22.12
531746,PRAJAY ENGINEERS SYNDICATE LTD.,Active,B,10.00,INE505C01016,Residential- Commercial Projects,PRAENG,Equity,https://www.bseindia.com/stock-share-price/prajay-engineers-syndicate-ltd/praeng/531746/,Prajay Engineers Syndicate Ltd.,91.69
531752,Biogen Pharmachem Industries Ltd,Active,X,1.00,INE703D01023,Other Financial Services,BIOGEN,Equity,https://www.bseindia.com/stock-share-price/biogen-pharmachem-industries-ltd/biogen/531752/,BIOGEN PHARMACHEM INDUSTRIES LIMITED,45.03
531758,G.K.CONSULTANTS LTD.,Active,X,10.00,INE131D01019,Non Banking Financial Company (NBFC),GKCONS,Equity,https://www.bseindia.com/stock-share-price/gkconsultants-ltd/gkcons/531758/,G.k.Consultants Ltd.,3.67
531761,Apollo Pipes Ltd,Active,B,10.00,INE126J01016,Plastic Products - Industrial,APOLLOPIPES,Equity,https://www.bseindia.com/stock-share-price/apollo-pipes-ltd/apollopipes/531761/,APOLLO PIPES LIMITED,2366.77
531762,UNJHA FORMULATIONS LTD.,Active,X,10.00,INE576D01015,Pharmaceuticals,UNJHAFOR,Equity,https://www.bseindia.com/stock-share-price/unjha-formulations-ltd/unjhafor/531762/,Unjha Formulations Ltd.,6.24
531768,POLY MEDICURE LTD.,Active,A,5.00,INE205C01021,Medical Equipment & Supplies,POLYMED,Equity,https://www.bseindia.com/stock-share-price/poly-medicure-ltd/polymed/531768/,Poly Medicure Ltd,9358.89
531778,KACHCHH MINERALS LTD.,Active,X,10.00,INE059E01010,Industrial Minerals,KACHCHH,Equity,https://www.bseindia.com/stock-share-price/kachchh-minerals-ltd/kachchh/531778/,Kachchh Minerals Ltd.,12.28
531779,PADMANABH ALLOYS & POLYMERS LTD.,Active,XT,10.00,INE630U01014,Plastic Products - Industrial,PADALPO,Equity,https://www.bseindia.com/stock-share-price/padmanabh-alloys--polymers-ltd/padalpo/531779/,Padmanabh Alloys & Polymers Ltd.,14.57
531780,Kaiser Corporation Limited,Active,XT,1.00,INE229G01022,Trading & Distributors,KACL,Equity,https://www.bseindia.com/stock-share-price/kaiser-corporation-limited/kacl/531780/,Kaiser Corporation Limited,184.91
531784,KCL Infra Projects Ltd,Active,X,2.00,INE469F01026,Civil Construction,KCLINFRA,Equity,https://www.bseindia.com/stock-share-price/kcl-infra-projects-ltd/kclinfra/531784/,KCL Infra Projects Limited,21.01
531795,ATUL AUTO LTD.-$,Active,B,5.00,INE951D01028,Commercial Vehicles,ATULAUTO,Equity,https://www.bseindia.com/stock-share-price/atul-auto-ltd/atulauto/531795/,Atul Auto Limited,783.48
531797,SCAN PROJECTS LTD.,Active,XT,10.00,INE393D01015,Cement & Cement Products,SCANPRO,Equity,https://www.bseindia.com/stock-share-price/scan-projects-ltd/scanpro/531797/,Scan Projects Ltd,2.06
531802,PRERNA INFRABUILD LTD.,Active,X,10.00,INE426H01014,Residential- Commercial Projects,PRERINFRA,Equity,https://www.bseindia.com/stock-share-price/prerna-infrabuild-ltd/prerinfra/531802/,Prerna Infrabuild Limited,83.13
531810,METAL COATINGS (INDIA) LTD.,Active,X,10.00,INE161E01014,Iron & Steel Products,METALCO,Equity,https://www.bseindia.com/stock-share-price/metal-coatings-(india)-ltd/metalco/531810/,Metal Coatings (India) Ltd.,66.50
531812,SGN TELECOMS LTD.,Active,XT,1.00,INE266C01023,Other Electrical Equipment,SGNTE,Equity,https://www.bseindia.com/stock-share-price/sgn-telecoms-ltd/sgnte/531812/,SGN Telecoms Ltd.,3.80
531813,GANGA PAPERS INDIA LTD.,Active,X,10.00,INE278O01015,Paper & Paper Products,GANGAPA,Equity,https://www.bseindia.com/stock-share-price/ganga-papers-india-ltd/gangapa/531813/,Ganga Papers India Ltd,85.51
531814,TIRUPATI SARJAN LTD.,Active,X,5.00,INE297J01023,Residential- Commercial Projects,TIRSARJ,Equity,https://www.bseindia.com/stock-share-price/tirupati-sarjan-ltd/tirsarj/531814/,Tirupati Sarjan Ltd.,32.21
531819,NUWAY ORGANIC NATURALS INDIA LTD.,Active,XT,10.00,INE414L01012,Trading & Distributors,NUWAY,Equity,https://www.bseindia.com/stock-share-price/nuway-organic-naturals-india-ltd/nuway/531819/,Nuway Organic Naturals (India) Ltd.,16.10
531821,MUNOTH FINANCIAL SERVICES LTD.,Active,X,10.00,INE348D01019,Other Financial Services,MUNOTHFI,Equity,https://www.bseindia.com/stock-share-price/munoth-financial-services-ltd/munothfi/531821/,Munoth Financial Services Ltd.,46.23
531822,Rodium Realty Limited,Active,X,10.00,INE513E01024,Residential- Commercial Projects,RODIUM,Equity,https://www.bseindia.com/stock-share-price/rodium-realty-limited/rodium/531822/,Rodium Realty Limited,15.10
531832,NAGARJUNA AGRI TECH LTD.,Active,X,10.00,INE793H01017,Other Agricultural Products,NAGTECH,Equity,https://www.bseindia.com/stock-share-price/nagarjuna-agri-tech-ltd/nagtech/531832/,Nagarjuna Agritech Ltd.,4.75
531834,NATURA HUE CHEM LTD.,Active,X,10.00,INE487B01019,Other Agricultural Products,NATHUEC,Equity,https://www.bseindia.com/stock-share-price/natura-hue-chem-ltd/nathuec/531834/,Natura Hue Chem Ltd.,2.07
531842,LAHOTI OVERSEAS LTD.-$,Active,X,2.00,INE515C01023,Trading & Distributors,LAHOTIOV,Equity,https://www.bseindia.com/stock-share-price/lahoti-overseas-ltd/lahotiov/531842/,Lahoti Overseas Ltd.,75.29
531845,Zenith Steel Pipes & Industries Ltd-$,Active,T,10.00,INE318D01020,Iron & Steel Products,ZENITHSTL,Equity,https://www.bseindia.com/stock-share-price/zenith-steel-pipes--industries-ltd/zenithstl/531845/,ZENITH STEEL PIPES AND  INDUSTRIES LIMITED,61.18
531846,TRINITY LEAGUE INDIA LTD.,Active,XT,10.00,INE884X01011,Other Financial Services,TRINITYLEA,Equity,https://www.bseindia.com/stock-share-price/trinity-league-india-ltd/trinitylea/531846/,Trinity League India Limited,18.03
531847,ASIAN STAR CO.LTD.-$,Active,B,10.00,INE194D01017,Gems- Jewellery And Watches,ASTAR,Equity,https://www.bseindia.com/stock-share-price/asian-star-coltd/astar/531847/,Asian Star Co. Ltd.,1107.67
531859,Oriental Rail Infrastructure Ltd,Active,X,1.00,INE457G01029,Other Industrial Products,ORIRAIL,Equity,https://www.bseindia.com/stock-share-price/oriental-rail-infrastructure-ltd/orirail/531859/,ORIENTAL RAIL INFRASTRUCTURE LIMITED,202.24
531861,JOINDRE CAPITAL SERVICES LTD.,Active,X,10.00,INE024B01010,Stockbroking & Allied,JOINDRE,Equity,https://www.bseindia.com/stock-share-price/joindre-capital-services-ltd/joindre/531861/,Joindre Capital Services Ltd.,41.08
531862,BHARAT AGRI FERT & REALTY LTD.,Active,X,1.00,INE842D01029,Fertilizers,BHARATAGRI,Equity,https://www.bseindia.com/stock-share-price/bharat-agri-fert--realty-ltd/bharatagri/531862/,Bharat Agri Fert and Realty Ltd,612.33
531867,UNITECH INTERNATIONAL LTD.,Active,X,10.00,INE929K01011,Specialty Chemicals,UNITINT,Equity,https://www.bseindia.com/stock-share-price/unitech-international-ltd/unitint/531867/,Unitech International Ltd,6.67
531869,SACHETA METALS LTD.,Active,X,10.00,INE433G01012,Aluminium,SACHEMT,Equity,https://www.bseindia.com/stock-share-price/sacheta-metals-ltd/sachemt/531869/,Sacheta Metals Ltd.,36.31
531878,ANJANI FINANCE LTD.,Active,X,10.00,INE283D01018,Non Banking Financial Company (NBFC),ANJANIFIN,Equity,https://www.bseindia.com/stock-share-price/anjani-finance-ltd/anjanifin/531878/,Anjani Finance Ltd,7.00
531881,GUJARAT METALLIC COAL & COKE LTD.-$,Active,Z,100.00,INE146F01020,Trading & Distributors,GMETCOAL,Equity,https://www.bseindia.com/stock-share-price/gujarat-metallic-coal--coke-ltd/gmetcoal/531881/,Gujarat Metallic Coal & Coke Ltd,3.58
531885,SVA INDIA LTD.,Active,P,10.00,INE763K01014,Trading & Distributors,SVAINDIA,Equity,https://www.bseindia.com/stock-share-price/sva-india-ltd/svaindia/531885/,SVA India Ltd,2.69
531887,RAHUL MERCHANDISING LTD.,Active,X,10.00,INE149D01011,Gems- Jewellery And Watches,RAHME,Equity,https://www.bseindia.com/stock-share-price/rahul-merchandising-ltd/rahme/531887/,Rahul Merchandising ltd.,2.36
531888,REXNORD ELECTRONICS & CONTROLS LTD.,Active,X,10.00,INE687C01012,Industrial Products,REXNORD,Equity,https://www.bseindia.com/stock-share-price/rexnord-electronics--controls-ltd/rexnord/531888/,Rexnord Electronics & Controls Ltd.,147.81
531889,INTEGRATED TECHNOLOGIES LTD.,Active,XT,10.00,INE882B01029,Computers Hardware & Equipments,INTECH,Equity,https://www.bseindia.com/stock-share-price/integrated-technologies-ltd/intech/531889/,Integrated Technologies Ltd.,28.77
531892,KHANDWALA SECURITIES LTD.,Active,B,10.00,INE060B01014,Stockbroking & Allied,KHANDSE,Equity,https://www.bseindia.com/stock-share-price/khandwala-securities-ltd/khandse/531892/,Khandwala Securities Ltd.,40.74
531893,SAWACA BUSINESS MACHINES LTD.,Active,X,1.00,INE248B01023,Diversified Commercial Services,SAWABUSI,Equity,https://www.bseindia.com/stock-share-price/sawaca-business-machines-ltd/sawabusi/531893/,Sawaca Business Machines Ltd.,9.50
531900,CCL INTERNATIONAL LTD.,Active,X,10.00,INE778E01031,Civil Construction,CCLINTER,Equity,https://www.bseindia.com/stock-share-price/ccl-international-ltd/cclinter/531900/,CCL International Ltd,27.45
531902,GALLOPS ENTERPRISE LTD.,Active,X,10.00,INE755J01012,Residential- Commercial Projects,GALLOPENT,Equity,https://www.bseindia.com/stock-share-price/gallops-enterprise-ltd/gallopent/531902/,Gallops Enterprise  Limited,8.84
531909,Croissance Ltd,Active,X,1.00,INE587J01027,Residential- Commercial Projects,CROISSANCE,Equity,https://www.bseindia.com/stock-share-price/croissance-ltd/croissance/531909/,CROISSANCE LIMITED,49.15
531910,Madhuveer Com 18 Network Ltd,Active,XT,10.00,INE312M01016,Film Production- Distribution & Exhibition,MADHUVEER,Equity,https://www.bseindia.com/stock-share-price/madhuveer-com-18-network-ltd/madhuveer/531910/,Madhuveer Com 18 Network Limited,22.61
